TransactionID,AccountNumber,DateofTransaction,TypeofTransaction,Amount,TransactionDescription
54807459,5648655474,2020-07-27,Deposit,893.47,If pretty use blue best up strategy.
4447984,6064904124,2022-03-17,Transfer,2716.16,Film work second value poor play.
38319762,8163920721,2023-03-18,Transfer,2042.18,Song language executive water field.
74147308,7728569420,2020-03-26,Deposit,8255.55,Less history amount page case five good threat.
10604261,552753791,2020-08-29,Payment,3981.13,Improve about sing cost.
96766132,3545649881,2022-07-18,Payment,7241.32,Program develop important.
70531166,6060628526,2021-05-13,Payment,1494.4,Hotel move food throw laugh rate.
5086368,9692703376,2022-03-30,Transfer,1093.52,Different ok that choose.
3367052,1638297652,2020-08-07,Deposit,4501.91,Realize ask result act.
81095572,6397386769,2020-05-10,Transfer,4424.49,List goal movement book able.
71563180,6884725701,2020-10-26,Deposit,6476.8,Finally myself middle drop.
87041936,5817829174,2020-04-15,Deposit,8735.15,Training office player continue cell.
74929233,1675531870,2020-03-30,Payment,4964.81,Business almost open show no early.
69569045,8369358438,2020-03-05,Withdrawal,5035.86,Always increase effort investment whatever man identify against.
22703398,138642498,2020-03-30,Transfer,8639.45,Several crime you series economy.
71531559,5709151654,2021-01-11,Withdrawal,3363.09,Along impact go pattern car memory put.
81322208,5958042516,2022-12-28,Withdrawal,5657.18,Network option every.
12642701,2218795133,2022-01-17,Withdrawal,5164.07,Certain shake song join.
41404658,1092919896,2023-02-23,Transfer,6132.02,Close south though soldier speech sure continue.
61099401,5290798405,2020-03-19,Payment,923.85,Country require indicate you no.
88321631,345467857,2022-10-02,Transfer,7193.61,Out whatever anyone teach democratic physical nature official.
81586102,714933153,2021-10-17,Payment,3311.73,Hear light important event stock.
89446626,1330127673,2021-06-17,Withdrawal,1053.07,A kitchen nothing agree.
51934042,7459760466,2020-06-19,Withdrawal,3639.16,Skill try common story order alone.
46919013,4881138505,2020-11-02,Payment,7532.76,Do many head as sell level resource.
46283538,1246246215,2021-04-14,Payment,1902.29,Education inside make build east effort.
27549759,3403442268,2020-01-06,Payment,1455.9,Another different during.
82896903,7603514989,2022-07-27,Withdrawal,245.58,Picture treatment firm possible wife example green investment.
36264101,76325970,2021-05-25,Deposit,617.5,Election indicate machine late before provide.
90228558,8503362141,2021-06-08,Withdrawal,2996.3,Bed argue where.
6422709,1647855304,2021-11-19,Transfer,2577.58,Authority do establish eat.
20330913,7757157260,2022-08-21,Deposit,1851.67,Indicate question television person fill question cut.
69267997,3877386743,2022-01-21,Withdrawal,1565.74,Town family large rock figure.
24044726,9529010104,2021-07-30,Payment,9793.24,Actually suddenly likely of subject all idea.
74171550,58638174,2023-01-21,Withdrawal,1752.6,Her feel will such.
21508139,2206853223,2022-10-19,Withdrawal,4937.27,Him professional attorney none.
92544828,8067365573,2022-11-20,Deposit,9924.15,Girl security act fine.
23780210,8766498460,2022-11-06,Withdrawal,479.91,Sign central event discuss.
59743272,5032678321,2022-08-02,Withdrawal,187.09,Pay store good story trade discover.
80360092,2820681733,2022-05-30,Deposit,8438.31,Should tend deep shoulder work science.
27849894,6262273645,2020-12-01,Withdrawal,9295.15,Tax exist product area address product.
28177808,9435272514,2022-01-15,Deposit,3372.42,Machine true still yet soldier.
75398852,8207150884,2022-06-15,Withdrawal,7476.21,Military night else under board walk spend.
72097469,6487379078,2023-02-25,Deposit,3390.19,Far participant my finish about real stand.
25613798,6181951170,2021-12-08,Withdrawal,4242.05,East answer produce professor product door.
84049266,7669926915,2020-06-22,Payment,8343.31,Development anyone like.
86057158,9989968433,2022-05-25,Transfer,4254.5,Exist by price standard already TV.
83781144,6903370357,2021-06-20,Payment,2146.21,Executive pass he through ten design those.
51390682,7278677553,2022-04-10,Payment,3028.56,First feeling growth fine usually another.
79811288,6744456451,2022-12-03,Withdrawal,6752.59,Fly exactly music.
31008935,5921104116,2021-01-17,Payment,735.16,Tv trial within.
67806562,1535417869,2021-01-27,Withdrawal,8821.68,Here program save.
30068692,1204201246,2020-02-07,Deposit,1673.5,Recently rock young song.
85276236,3784898974,2021-04-07,Withdrawal,8544.05,Price measure maintain day third give.
75883233,2939373263,2021-02-20,Transfer,9914.54,Plan southern bed exactly.
79037704,4480644720,2022-10-12,Deposit,4368.88,Kid data include car garden.
37954032,4332221871,2020-02-23,Withdrawal,2975.58,Heart ready everything bring everything soldier activity soldier.
56992563,5647325018,2020-04-16,Payment,8137.54,Difficult around go check five against.
35550258,3611421505,2020-05-03,Deposit,6748.95,Best know back money course peace.
36105517,2465296890,2022-02-24,Transfer,890.01,Support stage field step listen since discuss.
76227288,4765820682,2020-08-26,Payment,1524.72,Stand account hit than.
11336103,6018654899,2023-02-10,Payment,1009.24,White build economy arm through tough.
18492791,1286702360,2023-02-04,Deposit,7355.4,Eat myself visit.
55483270,4289947691,2021-12-22,Deposit,4918.97,Fly from charge can.
6528239,516983314,2020-08-22,Withdrawal,3937.26,Specific voice responsibility kid night subject perhaps.
50942551,7621312513,2022-10-08,Deposit,3851.33,Option expect almost born away keep fly method.
59038712,6511446640,2022-05-14,Deposit,4032.72,Generation analysis economic really.
55427329,5347476112,2022-05-13,Payment,3593.94,Pull serious hope rock especially happen kid.
94567550,3597018800,2022-02-12,Deposit,1526.47,How religious husband.
27567467,7506759845,2021-09-06,Payment,313.73,Inside boy power human product raise speech thing.
83955628,9993633091,2022-06-12,Deposit,3998.74,Return answer even.
92615381,6354287540,2021-12-20,Transfer,1163.16,Glass task long past recent.
19621891,1533999229,2022-10-13,Deposit,5099.89,Support more believe century partner society social.
12402514,9136775614,2022-08-06,Payment,1076.31,Begin general fly often model whose financial.
3185941,1297072128,2022-01-24,Withdrawal,8097.0,Up safe son operation spring similar hospital.
45976414,4245688462,2021-10-04,Deposit,5890.45,Instead hold may realize hospital hope reveal.
93887812,897882129,2022-09-27,Withdrawal,258.52,Attention history form once century.
93727012,735548486,2021-12-23,Withdrawal,2333.68,Sound mean traditional imagine.
12525234,1700916247,2021-08-26,Payment,6666.79,Glass actually daughter still.
76843111,3918514713,2020-05-25,Payment,4446.07,Despite hair from deal local course.
60307383,8756440373,2020-02-24,Transfer,7545.26,Cost billion kind call event.
4194707,9544391433,2021-01-26,Payment,7343.22,Remember eat we with movie eat live.
7932092,7364314620,2022-06-01,Transfer,6033.52,Price guy federal husband land easy positive.
96972420,8476724684,2020-07-30,Deposit,2530.27,Leave best action author.
33259283,4112082903,2021-01-05,Withdrawal,2411.52,Firm choice product address specific large kid.
12431551,8257950118,2021-08-25,Deposit,4250.63,Skin plant fear perhaps.
40186913,5045138220,2022-01-24,Payment,3052.53,Night deep third natural figure.
32042529,276267829,2020-01-06,Deposit,3951.81,Late ok mission street item especially position film.
58474924,1082926182,2023-02-15,Withdrawal,6118.3,Explain cold tax difference usually computer.
21749447,419574921,2022-11-27,Transfer,6652.73,Whose security house beautiful.
44016350,6402450594,2023-01-17,Payment,9349.39,Lose carry yourself.
61438878,1531535967,2021-09-27,Payment,8778.85,Already strategy direction already fire.
42344199,672676303,2020-01-25,Payment,9481.39,Become prepare state relationship PM.
31131142,4226647603,2020-02-28,Deposit,1427.3,Candidate goal herself better believe.
80699276,4114727136,2021-12-21,Deposit,8707.09,Performance friend agree region politics.
64351459,3458752956,2021-08-03,Transfer,4319.1,Inside religious bar west.
24683101,3487234300,2021-10-02,Withdrawal,3114.61,Fill business generation group.
71708040,841812075,2022-09-24,Payment,9686.63,Than born yourself research administration kitchen child just.
2695965,9627426385,2020-03-03,Payment,3005.59,Rise development American rather each spend.
76159348,4750803257,2020-04-17,Deposit,5941.63,Tough world history health everybody if life.
73567174,7255306855,2020-03-13,Withdrawal,4549.94,Couple happy may bar tend finish.
10943815,8624691471,2020-03-02,Deposit,4462.67,Need month concern send detail animal.
2177726,9954965834,2020-11-03,Withdrawal,8198.6,Skin skill bill.
65815351,2395477588,2023-01-07,Deposit,704.71,News pay tonight piece.
15543467,4739188764,2021-01-27,Withdrawal,3379.85,Smile bill see find politics Democrat.
54619183,6138978344,2021-03-27,Transfer,7339.86,Relationship raise star.
66882757,8946268205,2023-02-20,Transfer,1914.66,Begin Mr bank could why baby.
10610292,5605081391,2020-07-16,Withdrawal,8416.44,Soldier investment southern relationship property explain about.
50910056,8980069239,2020-09-12,Withdrawal,8181.7,Cut student pull this argue successful trip.
44485995,7553950842,2021-12-02,Deposit,1081.91,According nor case company husband until.
7339024,7224750997,2021-06-28,Deposit,9817.8,War wide true control beat friend result.
1445699,9262066559,2021-11-04,Payment,1039.44,Thus describe wonder.
11597274,6403895397,2021-07-15,Deposit,3592.93,Seem against responsibility.
56013103,8709003646,2020-08-20,Payment,4497.65,Center soldier choice network.
38037278,2273778825,2021-12-15,Payment,4829.11,Contain drop almost.
6511531,5154187169,2022-02-01,Withdrawal,4570.33,Job cultural each really especially.
36145655,814031028,2021-03-07,Transfer,2957.67,Policy book guess include they job feeling second.
74061,9286370678,2022-05-21,Transfer,6950.03,Truth figure actually red.
6777044,5786019936,2022-04-06,Transfer,8952.09,Ever treat his practice step talk.
89187514,7276529234,2020-03-12,Payment,6938.56,Miss decade detail ground.
38471655,1781045990,2022-07-01,Withdrawal,3057.49,Dog able life.
28097423,6290532899,2021-06-30,Payment,1912.17,Hotel paper above.
52880215,89484917,2023-01-12,Withdrawal,4620.27,She green responsibility table tell.
72632958,6965748274,2021-05-05,Transfer,7529.46,See much available culture want.
41839814,3763552452,2021-10-23,Deposit,9826.13,Rock lead state then between politics.
44573138,4595913894,2021-06-11,Transfer,6261.24,Star catch century center what address somebody.
35412550,2595435921,2022-08-18,Payment,146.42,Such thought generation serve every certainly.
56667698,5800112529,2020-06-29,Payment,5462.33,Effect mind others community by administration.
45800005,4142539261,2022-06-02,Withdrawal,7642.16,Social lead senior foot.
64485720,4549457566,2020-06-26,Payment,1397.89,Ever actually media building.
95865843,1873552773,2023-01-20,Payment,4269.84,Themselves possible claim assume effort several expert everything.
85074357,5743942545,2022-06-29,Transfer,4257.83,Whole clearly traditional because.
83358905,1396950099,2021-03-02,Payment,2573.7,Act bring low.
9015439,6520773006,2020-02-22,Withdrawal,1912.31,Participant central everyone fire but recognize I.
81096854,4310644048,2021-09-01,Transfer,9247.95,Gas rule better perhaps.
68111923,6235976936,2021-11-01,Transfer,4012.83,Smile economic sure near.
65714292,1619392644,2022-05-22,Deposit,5230.15,Take car start along view cause example.
47596851,5712894571,2020-07-04,Transfer,6184.28,Interview method accept we.
7753455,2911899644,2021-05-29,Payment,2068.96,Provide big course.
62192029,1414111250,2021-10-07,Transfer,7820.0,History activity recognize win ground.
92103264,9619413104,2022-06-11,Deposit,1210.15,However part eight one maybe back.
27612907,5483749046,2021-05-31,Withdrawal,4548.12,Common ten apply agree level bed property.
2755667,3440642022,2021-10-13,Deposit,8122.6,Place require unit need real radio agree.
38763574,8539042829,2022-10-15,Deposit,2213.55,Change use move growth great require our.
26460674,7442890986,2021-06-17,Withdrawal,6072.18,Rich morning to age new church it.
25848525,4282266195,2021-08-26,Deposit,8519.74,Open than there present.
83670241,2602838115,2023-01-30,Withdrawal,3990.15,Today particular rise avoid safe out not.
32403920,1581960775,2021-10-18,Withdrawal,7979.09,Almost teacher others evening as sure table.
51692784,4350166279,2022-01-05,Payment,5825.99,Wind leave still audience day value assume.
86358888,3716564997,2021-04-16,Transfer,7862.55,Glass dog like television west field.
94737509,5600542192,2020-01-12,Transfer,3727.07,Near Democrat current authority picture sell agency.
22094712,4970087964,2021-12-05,Payment,6489.1,Order ability great this science.
14555068,7200523122,2020-02-17,Transfer,4100.15,Bit national news take ten look medical article.
29946941,1834016090,2022-08-26,Deposit,8702.12,Actually word his tree somebody participant.
59042197,4750161959,2022-03-30,Transfer,3318.47,Environmental better laugh public order.
80362887,6819969388,2020-05-06,Payment,3347.15,Enter compare talk show majority yeah store.
56468364,3737673912,2020-12-31,Payment,7526.9,Claim small grow forward list.
88002273,797805376,2021-01-02,Payment,7446.53,Still respond car however discuss resource.
21416235,4339723383,2020-07-23,Withdrawal,5141.97,Open sell nearly total bill single factor add.
31878635,8150243448,2022-09-07,Withdrawal,7909.72,Somebody final design stock cut.
70895521,3485450829,2022-11-25,Payment,6755.98,Girl fact couple at.
29010151,4267145386,2021-11-11,Transfer,1328.16,At present national member hour time politics.
7216948,5224652068,2022-04-25,Deposit,3102.05,The million fast town performance you bank.
87077895,9656826870,2021-01-22,Withdrawal,8924.25,Interest coach movie public seem listen.
79444543,1919552525,2021-07-21,Transfer,9817.7,Tend person civil art require move.
66132904,9133270578,2022-09-22,Transfer,3962.84,Discuss provide wonder turn.
82866976,8656142388,2022-12-01,Transfer,9238.82,Them before miss recently let stuff trial discover.
