TransactionID,AccountNumber,DateofTransaction,TypeofTransaction,Amount,TransactionDescription
19564641,5905371314,2020-05-02,Deposit,3603.09,Particular science street of mouth even.
62043295,8813910411,2022-03-13,Transfer,730.27,Easy deep together feel figure international.
55512435,9095586380,2021-01-15,Transfer,3040.76,Baby low think radio upon.
66695301,3880285579,2021-01-21,Deposit,8974.24,Weight listen notice news.
76364024,3949492921,2020-09-20,Payment,8790.6,Third force standard national.
31977477,5406248696,2021-01-04,Deposit,2020.84,Relationship friend build simple consider late.
65605819,8148863797,2020-11-09,Payment,8954.21,Employee hand compare after much goal our.
77455798,8795471377,2021-06-25,Transfer,6095.76,Firm ready gas key.
84235215,4176519861,2022-04-30,Transfer,5689.18,They much best.
63974934,4291213682,2022-01-23,Payment,7863.36,Of either set use every this.
89610481,5162206953,2021-09-07,Deposit,4457.57,Compare maybe office employee early.
42249596,6495584190,2020-04-02,Payment,5948.25,Reduce himself buy despite structure.
67798718,8443552266,2021-03-16,Transfer,6356.63,Goal there among value name store drug.
47780935,9856968622,2020-03-20,Withdrawal,1183.91,Face anyone table outside commercial.
38003913,3545960033,2021-09-10,Payment,8387.48,Medical box about animal brother relate.
59065139,1567279038,2021-03-12,Payment,4479.78,Cultural player send either ground development.
34115238,8514297823,2021-12-16,Withdrawal,2165.31,Health break offer music.
52494643,4928949057,2022-04-09,Payment,5921.6,Doctor trip move mean us billion line.
8857724,9832280906,2022-07-15,Deposit,1038.25,Seven democratic understand second table.
72880696,3829969795,2021-05-27,Deposit,1766.71,Choice fact before team name difference modern.
5227696,5973852122,2021-05-08,Transfer,6697.2,Author cold subject write where here product.
48173094,4218945456,2021-04-02,Transfer,6673.12,Wrong paper fill statement sing tough expect.
69529500,7082861963,2022-06-06,Withdrawal,387.74,Against civil owner pass.
41981952,5129179975,2022-01-23,Withdrawal,8506.68,Pick spend finish pretty form would.
85313668,699547419,2023-01-29,Transfer,3715.06,First hotel price tell doctor understand.
9069437,7086039199,2021-07-30,Deposit,9532.59,Nature thus choice black particularly although then would.
22526582,5412218890,2021-06-25,Payment,821.95,While head year lead those past.
25091382,3419353245,2022-09-22,Withdrawal,1434.57,Clearly beyond tonight reality suffer wish bar.
15120974,3022268359,2020-10-27,Payment,4963.8,Even mean institution too language.
62705265,7685158745,2020-07-23,Payment,5994.08,Score middle phone something sense white.
31501454,3547000927,2021-09-16,Payment,2290.58,Action hold manager week bar former degree to.
87281803,2798700005,2020-05-22,Transfer,8245.79,Grow until fine cultural.
96490571,3096160702,2022-11-21,Payment,4113.57,For ago huge reflect sure sing know.
71132009,7937803106,2022-06-09,Transfer,7662.55,Training fast director long.
16750731,1071239204,2022-01-26,Withdrawal,4053.34,Physical marriage group maintain world.
94268777,5857923307,2021-03-17,Deposit,1488.22,Word listen top could.
41894298,6629869838,2020-04-12,Withdrawal,1092.18,War Democrat understand yourself large modern.
30383938,2106255023,2022-01-31,Deposit,3187.31,Seem their book fact especially.
15587099,257664606,2021-06-11,Deposit,5841.6,Within ever particular draw health interesting.
47913218,3961579173,2021-09-02,Deposit,7798.66,Indicate one story teacher bill service center thought.
7700712,6664628091,2022-11-09,Deposit,265.88,Money look senior song necessary guess.
95924880,9561186957,2021-12-29,Payment,1963.1,Itself occur road should.
82172017,7268448029,2021-10-08,Withdrawal,3245.18,Coach college new cup by half.
65499060,677724794,2020-03-05,Transfer,253.07,Mrs respond better area thus.
71613255,7042916488,2021-02-09,Withdrawal,6601.02,Into morning cultural interest.
24273481,2203751388,2020-05-08,Withdrawal,682.34,Fish though direction if ten person.
74869840,7808016090,2021-03-06,Deposit,5856.18,Decide firm address public animal strategy understand.
38273358,7853304343,2022-06-09,Transfer,3486.09,Painting something determine choose.
77326439,377481743,2023-03-09,Withdrawal,6957.23,Big land decision some.
93875595,8516623341,2022-09-28,Deposit,4191.06,Child very name until participant feeling.
71470187,5642952908,2022-08-29,Withdrawal,2550.02,Any real so north increase likely.
16265096,7803579702,2020-10-26,Payment,1558.93,Anything middle eye trial off.
82521242,7492334302,2020-11-01,Payment,3140.24,Available happy significant manager member style assume less.
93805892,1141084222,2022-07-22,Transfer,276.7,President evening on production.
81737811,6383232403,2020-08-11,Payment,9164.63,Yard suggest situation partner discover garden.
74784960,7008498738,2020-08-22,Payment,3052.48,Range ball one real five.
67204873,4743905745,2020-11-20,Withdrawal,4918.71,Tv test trade something them.
8225066,6715265300,2020-12-02,Payment,2041.03,Wall soon together than red.
21726380,42836441,2023-03-24,Transfer,4420.77,General hospital cover.
85594761,3104971853,2020-11-29,Deposit,2440.72,Everything conference body once.
36636413,2444304346,2021-02-25,Payment,4495.65,Two television situation speech.
68305251,7650794260,2022-05-23,Withdrawal,9173.67,Institution threat involve rather environmental.
92430140,4382016452,2021-04-02,Deposit,2652.68,Owner court world home assume.
25483997,9244071138,2020-12-25,Deposit,6533.31,Most across song hundred center.
30715173,9565599852,2023-02-07,Transfer,936.59,American view institution hospital be worry.
8254483,1505005503,2023-02-04,Transfer,2031.02,Argue president imagine large world price.
69198175,1861316627,2022-01-18,Transfer,7455.81,Fire career skin design radio.
25245068,7553268332,2020-09-21,Deposit,2044.17,Nature interest social true partner seek.
1679910,8330497201,2023-01-23,Withdrawal,6412.95,Machine staff pretty day take something all.
80532894,7302477306,2022-11-13,Withdrawal,8928.29,Within lot character represent.
53727799,2426499268,2022-02-25,Transfer,9600.9,Your job image both between.
68353452,6335890411,2022-10-07,Deposit,580.73,Itself whole different word law worry.
91605523,1597059908,2022-03-16,Payment,4920.86,Face country author.
95850521,747528060,2022-08-06,Withdrawal,5197.67,Recognize anyone third relationship a power.
39526880,266669834,2021-01-18,Withdrawal,1775.66,Wall wish house ahead ago against environmental.
54638039,7082376758,2021-03-05,Transfer,1068.0,Statement need third second along remain.
26804240,9015435060,2021-02-03,Payment,1901.65,Decision discover hope line.
63040916,9962010970,2021-08-18,Payment,9548.77,Energy maybe character add.
74355087,7731828378,2021-02-27,Payment,4701.45,Ready indicate out.
88997724,7263654204,2021-06-26,Payment,5015.26,Group magazine recognize become similar.
64979517,2793889041,2021-07-02,Withdrawal,5258.46,There almost role service clear environmental two.
83120587,9036456576,2021-09-18,Payment,5599.89,Every financial world well.
58760160,5824128223,2020-08-06,Payment,906.47,Debate than kind development.
17479308,6822547761,2020-06-14,Payment,119.75,True order federal these little church she.
18077341,8321861780,2022-09-25,Payment,6447.99,Program charge option traditional plan short cost usually.
74568285,666844333,2020-11-07,Transfer,6922.84,Bag like marriage way model still.
5212644,9632380242,2020-11-24,Payment,9363.08,Cost view rock trade.
46735904,8088501927,2023-02-24,Payment,3367.52,Country option pretty interesting.
37319470,4097960939,2020-12-26,Deposit,1626.43,Pressure she rate left require nation indicate hotel.
51761067,9167664947,2022-08-17,Deposit,2709.47,Until air once rise.
73323820,8769746507,2021-06-05,Deposit,1025.9,Son capital truth away mission member new need.
14360997,2318605657,2021-11-25,Deposit,2060.49,Debate determine suddenly unit ahead bill of good.
8721653,7165603176,2022-07-29,Transfer,7819.34,Enough science sign now.
2583027,8654412587,2023-02-09,Transfer,2896.04,Plant budget how ready leader final.
42785417,71524267,2022-04-29,Withdrawal,6407.24,There resource occur culture return while best card.
82613659,1727619951,2022-11-21,Payment,8085.91,Chance interest again.
9383865,8987864527,2020-11-18,Deposit,4670.39,There actually sing change product Republican.
27607272,8545221328,2020-08-16,Withdrawal,170.36,Ask tonight across yard admit act something.
25859430,2769377498,2022-02-13,Deposit,897.78,Top box create test news describe.
7233541,3363688328,2022-05-31,Payment,8204.3,Same mention itself speech book.
60893517,2574509803,2020-06-27,Withdrawal,9344.15,Again them rule decade wish eat senior.
90494655,2942702416,2022-08-17,Payment,3463.89,Next third country.
6976280,2101671099,2020-03-25,Deposit,2180.02,Wish five cost direction under hand.
21001150,3282417276,2023-03-15,Deposit,9053.16,Animal money several wait.
96217878,5443565451,2023-03-03,Transfer,3133.74,Treatment view event drug nearly avoid specific own.
38478352,8044941420,2021-09-23,Withdrawal,7065.48,Remain film student fine across near.
53000563,7394096022,2021-12-09,Withdrawal,2127.56,Here article mother forget.
35164787,3758951635,2020-02-28,Deposit,5033.2,Where sign we role sense only sister.
78550919,4542601811,2022-09-26,Transfer,4382.34,Pick foreign table old.
35896469,4411450589,2021-01-26,Deposit,4151.96,Song choose office per.
66527667,9345028159,2021-01-14,Withdrawal,7125.99,Deep create environment first method door group.
94471301,3147692204,2022-09-21,Deposit,9464.17,Number particularly sing low dream doctor special.
47277935,5246494845,2021-09-20,Payment,8350.15,Cultural election size job skill.
87377696,2967304980,2021-08-07,Withdrawal,2402.2,Member chair though scene.
19491216,4905861540,2021-02-01,Deposit,5642.79,Fill word building decide.
42272001,8341742356,2020-05-31,Deposit,1607.3,Week pattern each put.
82023644,8302403596,2022-03-03,Deposit,7697.34,Design level late bar beyond talk yet.
55242114,5962854318,2021-10-13,Payment,3955.49,Unit effect face long.
30418363,3989394852,2022-01-18,Payment,1003.11,Way defense sing born hit fight.
72595082,1886386036,2021-09-16,Withdrawal,3162.48,Early answer arrive join certainly.
47916879,3913000465,2022-08-16,Transfer,6340.67,Among make information name.
96793664,9731268296,2022-03-17,Deposit,4368.51,Kid per interview.
94896080,418105641,2022-03-15,Payment,2318.41,East one nature occur high now.
67530627,1347305040,2022-09-07,Withdrawal,580.18,Five mention American certain find next.
63019452,9506617209,2021-04-23,Transfer,3451.77,Ready sure after push.
82195591,8408769124,2023-03-19,Payment,4713.29,Though wrong fast live site support ground that.
64304323,5100578788,2021-07-25,Transfer,2716.6,Education daughter science imagine into.
13909434,5647834299,2023-02-17,Transfer,1199.47,Speech group evidence must style ok pass.
94263870,9648974366,2021-08-24,Withdrawal,5793.62,You man decade understand give cut air.
81671530,1400261926,2021-10-22,Transfer,9358.59,Analysis song language would.
82740527,243013139,2022-06-02,Deposit,2232.81,Number maintain back staff reveal.
37747444,2865793757,2021-01-24,Withdrawal,3446.69,War value indeed fire.
21451988,3272133524,2020-11-18,Withdrawal,685.51,Could police team history institution girl.
16790837,7992053229,2021-01-15,Payment,5359.15,Ready strong drive east fund read national.
99476381,585056539,2021-10-13,Withdrawal,5543.96,Arrive for firm art everyone exist which.
16042932,1746741895,2022-01-13,Withdrawal,1874.34,Mention read authority several put.
20548143,7627418370,2022-07-21,Payment,2466.0,Those control challenge.
70796773,1348033477,2020-01-06,Transfer,8573.87,Other gas standard or mention office technology.
22753140,8244563464,2020-12-17,Deposit,3070.04,Mean without pressure thing far Democrat thousand.
15004951,1010494592,2022-04-18,Withdrawal,1929.43,Billion law laugh sea hope.
46921906,2302502666,2022-05-02,Payment,1520.08,Her entire movement help energy.
46929378,1646549267,2021-09-22,Deposit,4052.75,Stage cultural behavior possible.
52619,8970194727,2020-05-25,Deposit,3102.75,Analysis sing record light similar machine.
4291716,8992987070,2020-04-11,Deposit,4041.08,Up computer information marriage.
60634143,1489102851,2020-09-25,Transfer,7659.57,Writer likely civil never response student know.
77016094,397162090,2023-03-22,Payment,8606.6,For step officer scientist believe learn level.
53800044,6156469525,2022-11-11,Withdrawal,1509.97,Mrs nothing available technology.
25365804,420722350,2022-12-01,Transfer,4620.21,Threat method general yourself deal ask.
25117752,27995840,2020-09-01,Transfer,4502.88,Board center impact whether whatever.
43834809,4239971243,2021-12-17,Transfer,6691.45,Personal knowledge than successful practice realize.
75349643,2249927892,2021-01-04,Deposit,3207.99,Task clear measure much.
20752833,7752758208,2021-01-29,Payment,1007.99,Simply prevent nature short moment miss.
79923608,603778860,2020-11-28,Withdrawal,4370.04,Woman radio perhaps peace choose personal.
43443833,5008092309,2023-01-28,Payment,3045.85,Child never small report growth.
96838076,5792876639,2022-06-19,Transfer,6883.55,Society key local whom.
74652215,4007403034,2022-04-10,Withdrawal,6216.81,Raise win career knowledge.
15978914,6455004726,2023-03-01,Deposit,3244.11,Whole program local event.
15866824,2694167093,2020-11-01,Withdrawal,4147.16,Environmental even standard soldier adult.
49250199,2688080548,2021-10-10,Deposit,6028.56,We professor attorney budget.
75482945,2420381863,2022-01-15,Payment,7668.4,Eat option child perform by heart most.
76723869,7838781184,2021-08-03,Transfer,1096.4,Produce science fast.
8411315,4768211909,2020-12-09,Deposit,5343.76,Teacher identify drug bag state describe set.
95624838,6927189263,2022-01-25,Deposit,6858.77,Many class response step expect way.
29287852,6509580181,2021-06-21,Deposit,9498.98,Rise themselves than culture four quality.
94450633,2508806174,2023-02-20,Withdrawal,3595.14,Expert production situation analysis tree design it current.
